created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text,Full_Address,City,Continent,Country,State,is_english
2008-06-07 11:00:32+00:00,829026111,-93.868811,36.6770111,Importance of Human Intervantion,0.4174674898386001,believer,male,4.5863357,aggressive,spreading the word about climate change.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MO'], '_category': 'road', '_normalized_city': 'Cassville', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Barry County', 'postcode': '65625', 'road': 'MO 76;MO 86;MO 112', 'road_reference': 'MO 76;MO 86;MO 112', 'road_type': 'secondary', 'state': 'Missouri', 'state_code': 'MO', 'village': 'Cassville'}",Not Found,North America,United States,Missouri,True
2008-06-07 13:13:47+00:00,829084676,-84.2696449,36.01035620000001,Weather Extremes,0.1732573035478591,neutral,male,5.4489480000000015,not aggressive,I am up. IHATE THE HEAT!!!  oh  my god it is getting up to a 100 degrees today.  I would really prefer an ice age to global warming.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TN'], '_category': 'road', '_normalized_city': 'Oak Ridge', '_type': 'road', 'city': 'Oak Ridge', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Anderson County', 'hamlet': 'Robertsville', 'postcode': '37830', 'region': 'East Tennessee', 'road': 'North Illinois Avenue', 'road_reference': 'TN 62', 'road_type': 'trunk', 'state': 'Tennessee', 'state_code': 'TN'}",Oak Ridge,North America,United States,Tennessee,True
2008-06-07 14:35:22+00:00,829127956,-122.08385,37.38605,Importance of Human Intervantion,0.0037799319028854,neutral,male,-1.2995212,not aggressive,Dot Earth: Next Steps on Global Warming - nytimes.com: Next steps on global warming in Congress a.. http://tinyurl.com/5e3kn3,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'Mountain View', '_type': 'road', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'postcode': '94039', 'road': 'Castro Street', 'road_type': 'secondary', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-07 16:13:43+00:00,829186378,-96.80667,32.783060000000006,Weather Extremes,-0.3260309675772985,believer,male,3.816526,not aggressive,"It's already 89 degrees outside. Here it comes! Must be global warming all hitting at once. Maybe I'll see a movie today, that'd be ""cool""..","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'travel/tourism', '_normalized_city': 'Dallas', '_type': 'hotel', 'city': 'Dallas', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Dallas County', 'hotel': 'SpringHill Suites Dallas Downtown/West End', 'house_number': '1907', 'neighbourhood': 'West End Historic District', 'postcode': '75202', 'quarter': 'Downtown PID', 'road': 'North Lamar Street', 'state': 'Texas', 'state_code': 'TX'}",Dallas,North America,United States,Texas,True
2008-06-07 16:59:03+00:00,829213894,-77.0365427,38.89503679999999,Impact of Resource Overconsumption,0.2941870420932769,believer,male,6.0163503,aggressive,"HRC: and we all want to restore our world standing, end the war, join our allies to address poverty, genocide, terrorism, global warming","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-DC'], '_category': 'travel/tourism', '_normalized_city': 'Washington', '_type': 'memorial', 'borough': 'Ward 2', 'city': 'Washington', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'memorial': 'Zero Milestone', 'postcode': '56901', 'road': 'Ellipse Road Northwest', 'state': 'District of Columbia', 'state_code': 'DC'}",Washington,North America,United States,District of Columbia,True
2008-06-07 17:34:54+00:00,829237578,-122.0832101,37.3893889,Politics,-0.2682794558850202,neutral,male,-1.2995212,aggressive,NH senators differ in vote on climate change - boston.com: New Hampshire Senators Judd Gregg and .. http://tinyurl.com/5cebrv,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Mountain View', '_type': 'building', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'house_number': '580', 'place': 'Chamber of Commerce', 'postcode': '94039', 'road': 'Castro Street', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-07 17:46:19+00:00,829244666,-76.30551000000001,40.03788,Weather Extremes,0.0483756214380264,neutral,female,6.2307973,not aggressive,just in from central market.  I think I'm starting to believe in global warming...,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'road', '_normalized_city': 'Lancaster', '_type': 'road', 'city': 'Lancaster', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Lancaster County', 'neighbourhood': 'Central Business District', 'postcode': '17622', 'road': 'East King Street', 'road_reference': 'PA 462', 'road_type': 'primary', 'state': 'Pennsylvania', 'state_code': 'PA'}",Lancaster,North America,United States,Pennsylvania,True
2008-06-07 19:15:18+00:00,829294279,-85.83061000000001,10.195150000000002,Weather Extremes,0.5028876766409193,denier,male,-0.45520163,aggressive,Maybe those global warming folks are right after all - gasp!,"{'ISO_3166-1_alpha-2': 'CR', 'ISO_3166-1_alpha-3': 'CRI', 'ISO_3166-2': ['CR-G'], '_category': 'travel/tourism', '_normalized_city': 'Pargos', '_type': 'hotel', 'continent': 'North America', 'country': 'Costa Rica', 'country_code': 'cr', 'county': 'Cantón Santa Cruz', 'hotel': 'Hotel Playa Negra', 'neighbourhood': 'Pargos', 'postcode': '50303', 'province': 'Provincia Guanacaste', 'road': 'Calle Playa Negra', 'state': 'Provincia Guanacaste', 'village': 'Veintisiete de Abril'}",Not Found,North America,Costa Rica,Provincia Guanacaste,True
2008-06-07 22:37:31+00:00,829398455,-122.33207000000002,47.60621,Significance of Pollution Awareness Events,0.1773624268770218,believer,male,-4.482473400000001,not aggressive,Why cutting back on meat can help to slow climate change even more effectively than driving a Prius.: http://tinyurl.com/2lwsl8,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'building', '_normalized_city': 'Seattle', '_type': 'building', 'building': '5th and Madison Condos', 'city': 'Seattle', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '909', 'neighbourhood': 'Central Business District', 'postcode': '98164', 'road': '5th Avenue', 'state': 'Washington', 'state_code': 'WA', 'suburb': 'First Hill'}",Seattle,North America,United States,Washington,True
2008-06-08 05:27:01+00:00,829575409,-122.20874,47.68149,Ideological Positions on Global Warming,0.1935805523157119,denier,male,-3.7499504,aggressive,feeling beaten by a liberal friend who's willing to accept every gov. mandate in the name of global warming. Can't argue with these people.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'building', '_normalized_city': 'Kirkland', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '807', 'postcode': '98033', 'road': '1st Street', 'state': 'Washington', 'state_code': 'WA', 'suburb': 'Juanita', 'town': 'Kirkland'}",Not Found,North America,United States,Washington,True
2008-06-08 16:09:03+00:00,829828057,-73.9495823,40.6501038,Weather Extremes,-0.5272161965131761,neutral,male,7.158751,aggressive,"Steamy, muggy, global warming is not for me.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'New York', '_type': 'building', 'borough': 'Brooklyn', 'city': 'New York', 'city_block': 'Brooklyn Community District 17', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kings County', 'house_number': '1480', 'postcode': '11226', 'road': 'Nostrand Avenue', 'state': 'New York', 'state_code': 'NY'}",New York,North America,United States,New York,True
2008-06-08 16:39:52+00:00,829844180,-104.9847,39.73915,Weather Extremes,-0.6709255021095275,neutral,female,-2.112765,aggressive,How does it go from 74 to 94 in 2 days? I hate global warming! Ha!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CO'], '_category': 'building', '_normalized_city': 'Denver', '_type': 'building', 'building': 'State Capitol Building', 'city': 'Denver', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'house_number': '200', 'neighbourhood': 'Capitol Hill', 'postcode': '80203', 'road': 'East Colfax Avenue', 'state': 'Colorado', 'state_code': 'CO'}",Denver,North America,United States,Colorado,True
2008-06-08 17:01:30+00:00,829855793,-117.06087,33.01865,Weather Extremes,-0.5208833634376526,neutral,male,-0.03704946,not aggressive,@stevensande blame global warming (eyeroll),"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'commerce', '_normalized_city': 'San Diego', '_type': 'shop', 'city': 'San Diego', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'San Diego County', 'postcode': '92128', 'road': 'Pomerado Road', 'shop': 'Shell', 'state': 'California', 'state_code': 'CA', 'suburb': 'Rancho Bernardo'}",San Diego,North America,United States,California,False
2008-06-08 17:35:42+00:00,829873973,-122.0832101,37.3893889,Seriousness of Gas Emissions,0.4464834769964218,neutral,male,1.0087646,not aggressive,Global warming meeting set for library - hometownlife.com: A public meeting on global warming wil.. http://tinyurl.com/58c8w3,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Mountain View', '_type': 'building', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'house_number': '580', 'place': 'Chamber of Commerce', 'postcode': '94039', 'road': 'Castro Street', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-08 17:48:28+00:00,829880804,-87.6244212,41.87556160000001,Weather Extremes,0.3814526266495387,neutral,male,5.459919999999999,aggressive,"crazy freak weather here in Chicago today.  Thanks, global warming!","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IL'], '_category': 'travel/tourism', '_normalized_city': 'Chicago', '_type': 'hotel', 'city': 'Chicago', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cook County', 'hotel': 'Congress Plaza Hotel', 'house_number': '520', 'neighbourhood': ""Printer's Row"", 'postcode': '60605', 'quarter': 'Loop', 'road': 'South Michigan Avenue', 'state': 'Illinois', 'state_code': 'IL'}",Chicago,North America,United States,Illinois,True
2008-06-08 18:26:13+00:00,829900448,-94.6113288,45.98965870000001,Weather Extremes,-0.6053383126735686,neutral,female,0.06384969,aggressive,I think the sky is mad at us for causing global warming and the hole in the ozone layer. But why Wisconsin? We give you cheese!!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MN'], '_category': 'road', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Morrison County', 'postcode': '56382', 'road': '160th Street', 'road_type': 'residential', 'state': 'Minnesota', 'state_code': 'MN'}",Not Found,North America,United States,Minnesota,True
2008-06-08 22:42:13+00:00,830023704,-78.89862000000001,35.99403,Global stance,-0.0566637217998504,neutral,male,6.3733544,not aggressive,This eat wave is redonkoulus.103 degrees today.hello climate change.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NC'], '_category': 'transportation', '_normalized_city': 'Durham', '_type': 'bus_stop', 'city': 'Durham', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Durham County', 'highway': 'E Main St at Roxboro St (WB)', 'neighbourhood': 'Downtown Durham', 'postcode': '27701', 'road': 'East Main Street', 'road_reference': '5741', 'state': 'North Carolina', 'state_code': 'NC'}",Durham,North America,United States,North Carolina,True
2008-06-09 00:12:42+00:00,830065588,-2.2451148,53.4794892,Global stance,-0.5059966520829635,believer,female,3.4847796000000004,not aggressive,"UK's climate change plans incoherent, says scientist: Development of new technologies will fall behi.. http://tinyurl.com/3z92nd","{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-MAN'], '_category': 'travel/tourism', '_normalized_city': 'Manchester', '_type': 'monument', 'city': 'Manchester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Manchester', 'county_code': 'MAN', 'monument': 'Albert Memorial', 'neighbourhood': 'Civic Quarter', 'postcode': 'M2 3FU', 'square': 'Albert Square', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater Manchester', 'suburb': 'City Centre'}",Manchester,Europe,United Kingdom,England,True
2008-06-09 00:41:15+00:00,830079308,-2.8932097000000003,53.1942164,Weather Extremes,0.4475997205018997,neutral,female,3.4847796000000004,not aggressive,"By the way, it's HOT.  In case you were wondering, East Coast + summer + global warming = I'm moving into the freezer until November.","{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-CHW'], '_category': 'transportation', '_normalized_city': 'Chester', '_type': 'bus_stop', 'city': 'Chester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Cheshire West and Chester', 'county_code': 'CHW', 'highway': 'Chester, George Street / Bull & Stirrup (Stop V)', 'postcode': 'CH1 3ER', 'road': 'George Street', 'state': 'England', 'state_code': 'ENG', 'suburb': 'Newtown'}",Chester,Europe,United Kingdom,England,True
2008-06-09 01:31:41+00:00,830104799,-72.50026079999999,44.5990718,Ideological Positions on Global Warming,-0.7690950771808625,believer,male,7.818691,aggressive,why do I put myself through the agony of reading stupid ultra-conservative blogs denying global warming and calling Obama a terrorist?,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-VT'], '_category': 'road', '_normalized_city': 'Wolcott', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Lamoille County', 'postcode': '05680', 'road': 'Jones Lane', 'road_type': 'residential', 'state': 'Vermont', 'state_code': 'VT', 'village': 'Wolcott'}",Not Found,North America,United States,Vermont,True
2008-06-09 02:35:49+00:00,830138303,-122.08385,37.38605,Importance of Human Intervantion,-0.0612350714683532,believer,male,2.9325843,not aggressive,"$45 trillion needed to meet energy demand, fight global warming by 2050 - mongabay.com: Investors.. http://tinyurl.com/6m4uu8","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'Mountain View', '_type': 'road', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'postcode': '94039', 'road': 'Castro Street', 'road_type': 'secondary', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-09 05:11:13+00:00,830215360,-86.5859011,34.729847,Weather Extremes,-0.096013758111,neutral,male,4.214497,not aggressive,"@jowyang It's too late to watch the rest of the video, but I'll come back to watch tomorrow. Rather than global warming, I worry more on tis","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-AL'], '_category': 'building', '_normalized_city': 'Huntsville', '_type': 'building', 'building': 'West Side Square', 'city': 'Huntsville', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Madison County', 'house_number': '200', 'postcode': '35801', 'road': 'West Side Square', 'state': 'Alabama', 'state_code': 'AL'}",Huntsville,North America,United States,Alabama,True
2008-06-09 05:35:23+00:00,830225857,-122.0832101,37.3893889,Global stance,0.3230589799404144,believer,male,2.9325843,not aggressive,"Adaptation, mitigation can reduce high risks of climate change - bignewsnetwork.com: Experts at a.. http://tinyurl.com/6ncmzj","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Mountain View', '_type': 'building', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'house_number': '580', 'place': 'Chamber of Commerce', 'postcode': '94039', 'road': 'Castro Street', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-09 05:55:32+00:00,830234302,-111.4979741,40.6460635,Politics,-0.3549353033304214,neutral,male,-3.717907700000001,aggressive,Commenting on Obama's climate change bona fides: http://tinyurl.com/6brwwo,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-UT'], '_category': 'commerce', '_normalized_city': 'Park City', '_type': 'restaurant', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Summit County', 'postcode': '84060', 'restaurant': 'Eveleigh', 'retail': 'Historic Park City', 'road': 'Park Avenue', 'state': 'Utah', 'state_code': 'UT', 'town': 'Park City'}",Not Found,North America,United States,Utah,True
2008-06-09 08:25:04+00:00,830295773,-0.1357,51.4975,Global stance,0.3528530524730682,neutral,male,3.9073336,not aggressive,"Some of the things on the agenda today: climate change, national insurance contributions, EU reform treaty and child poverty.","{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG'], '_category': 'building', '_normalized_city': 'London', '_type': 'building', 'city': 'London', 'city_district': 'City of Westminster', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Westminster', 'county_code': 'WSM', 'house_number': '101', 'postcode': 'SW1E 6RD', 'quarter': 'Westminster', 'road': 'Victoria Street', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater London', 'suburb': 'Victoria'}",London,Europe,United Kingdom,England,True
2008-06-09 12:13:48+00:00,830405999,-2.2451148,53.4794892,Global stance,0.363730788230896,neutral,female,3.4847796000000004,aggressive,Zac Goldsmith: My tips for Boris: Zac Goldsmith: Ken Livingstone's approach to climate change was co.. http://tinyurl.com/6445r6,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-MAN'], '_category': 'travel/tourism', '_normalized_city': 'Manchester', '_type': 'monument', 'city': 'Manchester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Manchester', 'county_code': 'MAN', 'monument': 'Albert Memorial', 'neighbourhood': 'Civic Quarter', 'postcode': 'M2 3FU', 'square': 'Albert Square', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater Manchester', 'suburb': 'City Centre'}",Manchester,Europe,United Kingdom,England,True
2008-06-09 12:32:06+00:00,830417052,2.3514616000000004,48.8566969,Weather Extremes,-0.3494647328615188,believer,male,3.310747,aggressive,$45000bn investment required to limit global warming to +3°C - guess what? we're not gonna make it anytime soon... bye bye humankind,"{'ISO_3166-1_alpha-2': 'FR', 'ISO_3166-1_alpha-3': 'FRA', 'ISO_3166-2': ['FR-IDF', 'FR-75C'], '_category': 'road', '_normalized_city': 'Paris', '_type': 'road', 'city': 'Paris', 'city_block': 'Quartier Saint-Merri', 'continent': 'Europe', 'country': 'France', 'country_code': 'fr', 'county': 'Paris', 'municipality': 'Paris', 'political_union': 'European Union', 'postcode': '75004', 'region': 'Metropolitan France', 'road': 'City Hall Plaza', 'state': 'Ile-de-France', 'state_code': 'IDF', 'suburb': '4th Arrondissement'}",Paris,Europe,France,Ile-de-France,True
2008-06-09 13:01:20+00:00,830436199,-74.0557,41.08426,Weather Extremes,-0.4572407603263855,believer,male,8.439719,not aggressive,"top of the morning, from what will be a scorcher here in NYC. Forecast - over 100 degrees. No global warming here. No sir.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'Village of Spring Valley', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Rockland County', 'house_number': '770', 'municipality': 'Town of Ramapo', 'postcode': '10977', 'road': 'Chestnut Ridge Road', 'state': 'New York', 'state_code': 'NY', 'town': 'Village of Spring Valley'}",Not Found,North America,United States,New York,True
2008-06-09 14:01:38+00:00,830479857,-77.3861,38.969550000000005,Weather Extremes,-0.254731749677658,neutral,male,7.5281672,not aggressive,yes right..global warming.. :( :((,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-VA'], '_category': 'building', '_normalized_city': 'Herndon', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fairfax County', 'house_number': '694', 'postcode': '20170', 'road': 'Spring Street', 'state': 'Virginia', 'state_code': 'VA', 'town': 'Herndon'}",Not Found,North America,United States,Virginia,True
2008-06-09 14:02:35+00:00,830480520,-79.0752876,35.9099875,Global stance,0.9091530124902724,neutral,male,6.496027,aggressive,Best video I've seen about climate change http://seesmic.com/videos/IJpaBxt8V5,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NC'], '_category': 'commerce', '_normalized_city': 'Carrboro', '_type': 'shop', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Orange County', 'house_number': '203', 'postcode': '27510', 'road': 'West Main Street', 'shop': 'Chapel Hill Tire Car Care Center', 'state': 'North Carolina', 'state_code': 'NC', 'suburb': 'Downtown', 'town': 'Carrboro'}",Not Found,North America,United States,North Carolina,True
2008-06-09 14:35:02+00:00,830505637,-94.0282861,40.2683344,Weather Extremes,-0.5457285637219748,believer,male,1.263698,not aggressive,"@sberes due to heat?  Another casualty of global warming ;)
How was the cookout at your moms?","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MO'], '_category': 'building', '_normalized_city': 'Bethany', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Harrison County', 'house_number': '2372', 'postcode': '64424', 'road': 'Main Street', 'state': 'Missouri', 'state_code': 'MO', 'town': 'Bethany'}",Not Found,North America,United States,Missouri,True
2008-06-09 14:53:34+00:00,830520798,-83.95275440000002,10.6327697,Weather Extremes,-0.3891317472401119,believer,male,-0.8907318000000001,not aggressive,"Its global warming, I tell ya. Phl is actually warmer than ATL. This is just not right.","{'ISO_3166-1_alpha-2': 'CR', 'ISO_3166-1_alpha-3': 'CRI', 'ISO_3166-2': ['CR-H'], '_category': 'road', '_normalized_city': 'Puerto Viejo', '_type': 'road', 'continent': 'North America', 'country': 'Costa Rica', 'country_code': 'cr', 'county': 'Cantón Sarapiquí', 'hamlet': 'La Gata', 'postcode': '41001', 'province': 'Heredia Province', 'road': 'unnamed road', 'state': 'Heredia Province', 'town': 'Puerto Viejo'}",Not Found,North America,Costa Rica,Heredia Province,True
2008-06-09 15:46:39+00:00,830562842,-71.05977,42.358430000000006,Weather Extremes,-0.4245031450748444,believer,male,8.341785,not aggressive,"over 100 degrees for the last 4 days... do you believe in global warming now?
or just armageddon?","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'outdoors/recreation', '_normalized_city': 'Boston', '_type': 'cemetery', 'city': 'Boston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Suffolk County', 'grave_yard': 'Kings Chapel Burying Ground', 'neighbourhood': 'Downtown Crossing', 'postcode': '02203', 'road': 'Tremont Street', 'state': 'Massachusetts', 'state_code': 'MA', 'suburb': 'Downtown Boston'}",Boston,North America,United States,Massachusetts,True
2008-06-09 15:57:28+00:00,830571135,-122.08385,37.38605,Seriousness of Gas Emissions,0.1089426849842071,neutral,male,2.9325843,aggressive,"heard a rumor that iPhone 2 will lower gas prices, bring peace to the Middle East, and single-handedly solve global warming.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'Mountain View', '_type': 'road', 'city': 'Mountain View', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Clara County', 'postcode': '94039', 'road': 'Castro Street', 'road_type': 'secondary', 'state': 'California', 'state_code': 'CA'}",Mountain View,North America,United States,California,True
2008-06-09 16:02:32+00:00,830574908,-79.9559,39.62953,Weather Extremes,-0.411974699751536,neutral,male,6.813242999999999,not aggressive,very hot lately just have to get used to it global warming and all.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WV'], '_category': 'building', '_normalized_city': 'Morgantown', '_type': 'building', 'city': 'Morgantown', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Monongalia County', 'house_number': '260', 'postcode': '26505', 'road': 'High Street', 'state': 'West Virginia', 'state_code': 'WV'}",Morgantown,North America,United States,West Virginia,True
2008-06-09 16:14:45+00:00,830584300,-2.2451148,53.4794892,Importance of Human Intervantion,0.4004746079444885,believer,female,3.4847796000000004,not aggressive,Tony Juniper: Gordon Brown must listen to the climate change bill debate: Tony Juniper: A debate on .. http://tinyurl.com/6dy5xr,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-MAN'], '_category': 'travel/tourism', '_normalized_city': 'Manchester', '_type': 'monument', 'city': 'Manchester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Manchester', 'county_code': 'MAN', 'monument': 'Albert Memorial', 'neighbourhood': 'Civic Quarter', 'postcode': 'M2 3FU', 'square': 'Albert Square', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater Manchester', 'suburb': 'City Centre'}",Manchester,Europe,United Kingdom,England,True
2008-06-09 16:31:33+00:00,830597724,-71.0582912,42.3602534,Weather Extremes,0.0705052464962005,denier,male,8.341785,not aggressive,I'm amazed that rush L goes off on liberty about global warming but overlooks the warrentless wiretapping completely,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'government', '_normalized_city': 'Boston', '_type': 'townhall', 'city': 'Boston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Suffolk County', 'house_number': '1', 'neighbourhood': 'Dock Square', 'postcode': '02201', 'road': 'Congress Street', 'state': 'Massachusetts', 'state_code': 'MA', 'townhall': 'Boston City Hall'}",Boston,North America,United States,Massachusetts,True
2008-06-09 16:51:06+00:00,830613752,-77.57777,39.755930000000006,Ideological Positions on Global Warming,-0.8776567500829697,believer,female,7.7238364,aggressive,hate hate hate hating global warming,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'building', '_normalized_city': 'Waynesboro', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Franklin County', 'house_number': '3', 'office': 'Craig, Friedley, Potter, Moore', 'postcode': '17268', 'road': 'West Main Street', 'state': 'Pennsylvania', 'state_code': 'PA', 'town': 'Waynesboro'}",Not Found,North America,United States,Pennsylvania,True
