created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text,Full_Address,City,Continent,Country,State
2008-09-16 13:20:44+00:00,923310678,-122.2708,37.804370000000006,Significance of Pollution Awareness Events,-0.0691221805231911,believer,female,-1.8724563000000003,not aggressive,Rtwt @TomRaftery: large farm bought by Australia gov to save one of the country's rivers from aslow death & climate change http://url.ie/piw,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Oakland', '_type': 'building', 'building': 'Central Building', 'city': 'Oakland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Alameda County', 'house_number': '1400', 'neighbourhood': 'Downtown', 'postcode': '94616', 'road': 'Broadway', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown Oakland'}",Oakland,North America,United States,California
2008-09-16 13:43:04+00:00,923334679,-122.67621,45.52345,Weather Extremes,0.0249899977604548,neutral,male,4.107698,aggressive,"good morning, global warming! another day in the 90s here in PDX. that's just wrong.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OR'], '_category': 'building', '_normalized_city': 'Portland', '_type': 'building', 'city': 'Portland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Multnomah County', 'house_number': '10', 'neighbourhood': 'Chinatown', 'postcode': '97209', 'road': 'Northwest 6th Avenue', 'state': 'Oregon', 'state_code': 'OR', 'suburb': 'Old Town'}",Portland,North America,United States,Oregon
2008-09-16 14:34:22+00:00,923394237,-93.2654692,44.9772995,Weather Extremes,-0.2288288010597229,believer,male,-0.21459843,aggressive,"so if we add more off-shore oil to our energy mix, aren't we more susseptable to tropical storms and potential global warming effects?","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MN'], '_category': 'government', '_normalized_city': 'Minneapolis', '_type': 'townhall', 'city': 'Minneapolis', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Hennepin County', 'postcode': '55488', 'road': 'Government Center Plaza', 'state': 'Minnesota', 'state_code': 'MN', 'townhall': 'Minneapolis City Hall'}",Minneapolis,North America,United States,Minnesota
2008-09-16 15:43:16+00:00,923476631,-81.69344459999999,41.5051613,Global stance,0.1126301652193069,neutral,male,-1.2653424,not aggressive,"@notspam1 i knew climate change had a silver lining.. also, maybe more dec/jan bowls will be played in the midwest, beyond the Motor City","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OH'], '_category': 'government', '_normalized_city': 'Cleveland', '_type': 'townhall', 'city': 'Cleveland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cuyahoga County', 'house_number': '601', 'neighbourhood': 'Downtown Cleveland', 'postcode': '44114', 'road': 'Lakeside Avenue East', 'state': 'Ohio', 'state_code': 'OH', 'townhall': 'Cleveland City Hall'}",Cleveland,North America,United States,Ohio
2008-09-16 17:27:44+00:00,923599055,-75.16352619999998,39.9527237,Weather Extremes,0.652379964709282,neutral,female,0.81529766,aggressive,global warming = god hugging us closer,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'government', '_normalized_city': 'Philadelphia', '_type': 'townhall', 'city': 'Philadelphia', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Philadelphia County', 'house_number': '1', 'neighbourhood': 'Gayborhood', 'postcode': '19107', 'road': 'City Hall Walkways', 'state': 'Pennsylvania', 'state_code': 'PA', 'suburb': 'Center City', 'townhall': 'Philadelphia City Hall'}",Philadelphia,North America,United States,Pennsylvania
2008-09-16 17:52:40+00:00,923626961,-111.65853,40.23384,Seriousness of Gas Emissions,-0.4991991117954254,believer,male,2.2313762,aggressive,Professor Ross Garnaut conceded that it really is cheaper for Australians to do nothing about global warming.  http://snurl.com/3qtri,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-UT'], '_category': 'road', '_normalized_city': 'Provo', '_type': 'road', 'city': 'Provo', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Utah County', 'neighbourhood': 'Downtown', 'postcode': '84603', 'road': 'Center Street', 'road_type': 'tertiary', 'state': 'Utah', 'state_code': 'UT'}",Provo,North America,United States,Utah
2008-09-16 17:55:30+00:00,923630015,-118.24368,34.05223,Ideological Positions on Global Warming,0.4173744320869446,neutral,male,2.167805,aggressive,The difference between a pit bull and a hockey mom - the pit bull believes in evolution and climate change.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'government', '_normalized_city': 'Los Angeles', '_type': 'police', 'city': 'Los Angeles', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Los Angeles County', 'police': 'Los Angeles Police Department Headquarters', 'postcode': '90013', 'quarter': 'Civic Center', 'road': 'West 2nd Street', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown'}",Los Angeles,North America,United States,California
2008-09-16 20:36:27+00:00,923794183,-79.4163,43.70011,Impact of Resource Overconsumption,0.3500997829675674,neutral,undefined,-2.7642663,aggressive,The fact that most of my coworkers are narrow-minded conservative blowhards explains volumes about the global climate change crisis.,"{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-ON'], '_category': 'building', '_normalized_city': 'Old Toronto', '_type': 'building', 'city': 'Old Toronto', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'house_number': '295', 'neighbourhood': 'Eglinton Way', 'postcode': 'M5N 1B4', 'quarter': ""Toronto—St. Paul's"", 'road': 'Forest Hill Road', 'state': 'Ontario', 'state_code': 'ON', 'state_district': 'Golden Horseshoe'}",Old Toronto,North America,Canada,Ontario
2008-09-16 20:37:50+00:00,923795647,-79.4163,43.70011,Weather Extremes,-0.5292602008501688,believer,undefined,-2.7642663,aggressive,"Seriously, if people working FOR THE ENVIRONMENT can't figure out someone who disbelieves in global warming shouldn't run the US, I give up.","{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-ON'], '_category': 'building', '_normalized_city': 'Old Toronto', '_type': 'building', 'city': 'Old Toronto', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'house_number': '295', 'neighbourhood': 'Eglinton Way', 'postcode': 'M5N 1B4', 'quarter': ""Toronto—St. Paul's"", 'road': 'Forest Hill Road', 'state': 'Ontario', 'state_code': 'ON', 'state_district': 'Golden Horseshoe'}",Old Toronto,North America,Canada,Ontario
2008-09-16 21:24:16+00:00,923843338,-122.41942000000002,37.774930000000005,Importance of Human Intervantion,0.6706121423006057,neutral,male,-1.8724563000000003,not aggressive,"- back from interviewing KT Tunstall, she was genuinely lovely and had some stuff to say about cultural meanings of climate change.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'transportation', '_normalized_city': 'San Francisco', '_type': 'railway', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'neighbourhood': 'Hayes Valley', 'postcode': '94199', 'railway': 'Market Street & South Van Ness Avenue', 'road': 'Market Street', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California
2008-09-16 23:35:43+00:00,923968174,-97.08569,36.16122,Impact of Resource Overconsumption,0.5921101608832677,neutral,female,-5.5115870000000005,not aggressive,"Watching Red Dawn with hub. Funny, cuz last night we talked about building a bunker and stock piling it (climate change, Economy, etc.)","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OK'], '_category': 'transportation', '_normalized_city': 'Stillwater', '_type': 'aeroway', 'aeroway': 'Stillwater Regional Airport', 'city': 'Stillwater', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Payne County', 'postcode': '74075', 'road': 'Sanborn Loop Trail', 'state': 'Oklahoma', 'state_code': 'OK'}",Stillwater,North America,United States,Oklahoma
2008-09-17 00:36:31+00:00,924024609,-121.4938951,38.5810606,Weather Extremes,-0.3715884247144063,neutral,male,-1.0044495999999998,not aggressive,"Well today seems kind of fucktasticly assalicious for most people on Twitter today.  I blame global warming, 4chan, and gas prices.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'commerce', '_normalized_city': 'Sacramento', '_type': 'restaurant', 'city': 'Sacramento', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Sacramento County', 'house_number': '917', 'postcode': '95814', 'restaurant': 'La Cosecha', 'road': '9th Street', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown'}",Sacramento,North America,United States,California
2008-09-17 00:40:28+00:00,924028202,-87.92249699999998,43.0349931,Weather Extremes,0.1668361602173911,neutral,female,1.0144924000000002,not aggressive,"MLB's plane safely on the ground. There's one less thing for me to worry about. Now, on to global warming...","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WI'], '_category': 'building', '_normalized_city': 'Milwaukee', '_type': 'building', 'city': 'Milwaukee', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Milwaukee County', 'house_number': '1027', 'postcode': '53233', 'quarter': 'Menomonee River Valley', 'road': 'West Saint Paul Avenue', 'state': 'Wisconsin', 'state_code': 'WI', 'suburb': 'Downtown'}",Milwaukee,North America,United States,Wisconsin
2008-09-17 01:03:58+00:00,924050055,-104.8253485,38.8339578,Weather Extremes,-0.0018655215978622,neutral,male,0.37793374,aggressive,"global warming, or NONE LIKE IT HOT","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CO'], '_category': 'travel/tourism', '_normalized_city': 'Colorado Springs', '_type': 'memorial', 'city': 'Colorado Springs', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'El Paso County', 'memorial': 'Pikes  Peaks Range Riders Memorial', 'postcode': '80903', 'road': 'East Pikes Peak Avenue', 'state': 'Colorado', 'state_code': 'CO'}",Colorado Springs,North America,United States,Colorado
2008-09-17 01:27:42+00:00,924072435,-97.105623790337,32.701939,Significance of Pollution Awareness Events,-0.5713541114489238,believer,female,-5.8073606,aggressive,"first the polar bear, now the buckeye?! global warming stinks. http://is.gd/2Jqn","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'building', '_normalized_city': 'Arlington', '_type': 'building', 'city': 'Arlington', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Tarrant County', 'house_number': '2645', 'postcode': '76014', 'road': 'Burningtree Court', 'state': 'Texas', 'state_code': 'TX'}",Arlington,North America,United States,Texas
2008-09-17 01:57:49+00:00,924100843,-46.63611,-23.5475,Importance of Human Intervantion,0.0991879607677459,believer,male,-3.9368465,not aggressive,"To tackle global warming, California takes aim at sprawl : by Adam Stein California, long on the van.. http://twurl.nl/4g3pts","{'ISO_3166-1_alpha-2': 'BR', 'ISO_3166-1_alpha-3': 'BRA', 'ISO_3166-2': ['BR-SP'], '_category': 'building', '_normalized_city': 'São Paulo', '_type': 'building', 'city': 'São Paulo', 'continent': 'South America', 'country': 'Brazil', 'country_code': 'br', 'county': 'Região Metropolitana de São Paulo', 'house_number': '62', 'municipality': 'Região Imediata de São Paulo', 'postcode': '01002-010', 'region': 'Southeast Region', 'road': 'Praça do Patriarca', 'state': 'São Paulo', 'state_code': 'SP', 'state_district': 'Região Geográfica Intermediária de São Paulo', 'suburb': 'Glicério'}",São Paulo,South America,Brazil,São Paulo
2008-09-17 03:03:43+00:00,924162034,153.02809000000002,-27.46794,Impact of Resource Overconsumption,-0.1177528523705222,believer,male,0.49101374,not aggressive,@franksting capitalism has also lead to endless wars in the last century and global warming. We need a new system.,"{'ISO_3166-1_alpha-2': 'AU', 'ISO_3166-1_alpha-3': 'AUS', 'ISO_3166-2': ['AU-QLD'], '_category': 'government', '_normalized_city': 'Brisbane City', '_type': 'post_office', 'city': 'Brisbane City', 'city_district': 'Brisbane City', 'continent': 'Oceania', 'country': 'Australia', 'country_code': 'au', 'house_number': '261', 'neighbourhood': 'Golden Triangle', 'post_office': 'General Post Office', 'postcode': '4000', 'road': 'Queen Street', 'state': 'Queensland', 'state_code': 'QLD', 'suburb': 'Brisbane City'}",Brisbane City,Oceania,Australia,Queensland
2008-09-17 06:05:20+00:00,924299104,-82.3249846,29.6519684,Weather Extremes,0.0454447692076365,believer,male,1.2429509,not aggressive,Opinions: Global warming is real: When will people realize global climate change is not jus.. http://tinyurl.com/5ueokk,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-FL'], '_category': 'commerce', '_normalized_city': 'Gainesville', '_type': 'shop', 'city': 'Gainesville', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Alachua County', 'postcode': '32601', 'road': 'East University Avenue', 'shop': 'Pop-a-Top', 'state': 'Florida', 'state_code': 'FL'}",Gainesville,North America,United States,Florida
2008-09-17 09:33:17+00:00,924420506,-0.1276474,51.5073219,Global stance,-0.4602088611125946,neutral,male,-1.1834611000000002,aggressive,Hmm... do I really want to include climate change skepticism on the list?,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-WSM'], '_category': 'road', '_normalized_city': 'London', '_type': 'road', 'city': 'London', 'city_district': 'City of Westminster', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Westminster', 'county_code': 'WSM', 'neighbourhood': ""St. James's"", 'postcode': 'SW1A 2DX', 'road': 'Charing Cross', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater London', 'suburb': 'Covent Garden'}",London,Europe,United Kingdom,England
2008-09-17 12:33:33+00:00,924542546,120.9809674,14.5907332,Global stance,0.4775836914777756,believer,female,0.22291464,aggressive,4 Filipino scientists efforts against climate change in RP lauded.http://www.mb.com.ph/MTNN20080917135406.html,"{'ISO_3166-1_alpha-2': 'PH', 'ISO_3166-1_alpha-3': 'PHL', 'ISO_3166-2': ['PH-00'], '_category': 'travel/tourism', '_normalized_city': 'Manila', '_type': 'memorial', 'city': 'Manila', 'city_district': 'Fifth District', 'continent': 'Asia', 'country': 'Philippines', 'country_code': 'ph', 'memorial': 'Memorare - Andres Bonifacio', 'neighbourhood': '659', 'postcode': '1000', 'region': 'Metro Manila', 'road': 'Padre Burgos Avenue', 'state_district': 'Capital District', 'suburb': 'Ermita'}",Manila,Asia,Philippines,Not Found
2008-09-17 12:37:43+00:00,924546399,120.9809674,14.5907332,Weather Extremes,0.0348967909812927,neutral,female,0.22291464,aggressive,Technology and global warming.http://www.mb.com.ph/ENVI20080917135330.html,"{'ISO_3166-1_alpha-2': 'PH', 'ISO_3166-1_alpha-3': 'PHL', 'ISO_3166-2': ['PH-00'], '_category': 'travel/tourism', '_normalized_city': 'Manila', '_type': 'memorial', 'city': 'Manila', 'city_district': 'Fifth District', 'continent': 'Asia', 'country': 'Philippines', 'country_code': 'ph', 'memorial': 'Memorare - Andres Bonifacio', 'neighbourhood': '659', 'postcode': '1000', 'region': 'Metro Manila', 'road': 'Padre Burgos Avenue', 'state_district': 'Capital District', 'suburb': 'Ermita'}",Manila,Asia,Philippines,Not Found
2008-09-17 13:10:16+00:00,924577935,-82.55402000000001,35.600950000000005,Donald Trump versus Science,0.4315742815971374,neutral,male,-1.3422996,not aggressive,news: Professor to speak on global warming: BREVARD - Brevard College faculty member Jim Reynolds .. http://tinyurl.com/5a8vp2,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NC'], '_category': 'transportation', '_normalized_city': 'Asheville', '_type': 'fuel', 'city': 'Asheville', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Buncombe County', 'fuel': 'Shell', 'postcode': '28801', 'road': 'Marcellus Street', 'state': 'North Carolina', 'state_code': 'NC'}",Asheville,North America,United States,North Carolina
2008-09-17 14:36:30+00:00,924676791,-113.995267,46.8701049,Politics,0.3542365282773971,neutral,male,3.8267906,not aggressive,"Kalispell lectures on climate change planned, starting with RunningPosted on Sept. 17: KALISPELL - Pro.. http://tinyurl.com/5gvnbr","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MT'], '_category': 'transportation', '_normalized_city': 'Missoula', '_type': 'bus_stop', 'city': 'Missoula', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Missoula County', 'highway': 'Higgins Ave & E Front St', 'neighbourhood': 'Heart of Missoula', 'postcode': '59807', 'road': 'East Front Street', 'state': 'Montana', 'state_code': 'MT'}",Missoula,North America,United States,Montana
2008-09-17 14:57:59+00:00,924703483,5.1734936023923455,52.23158695,Weather Extremes,0.5349674786567689,neutral,female,-2.484313,not aggressive,Mijn mp3 speelt De Vier Jaargetijden in volstrekt willekeurige volgorde af: global warming goes xtreme,"{'ISO_3166-1_alpha-2': 'NL', 'ISO_3166-1_alpha-3': 'NLD', 'ISO_3166-2': ['NL-NH'], '_category': 'building', '_normalized_city': 'Hilversum', '_type': 'building', 'city': 'Hilversum', 'continent': 'Europe', 'country': 'Netherlands', 'country_code': 'nl', 'house_number': '30', 'municipality': 'Hilversum', 'neighbourhood': 'Raadhuiskwartier', 'political_union': 'European Union', 'postcode': '1217 HG', 'road': 'Javalaan', 'state': 'North Holland', 'state_code': 'NH'}",Hilversum,Europe,Netherlands,North Holland
2008-09-17 15:09:13+00:00,924717647,-75.66381870000002,39.6084453,Seriousness of Gas Emissions,0.4239830219507217,neutral,male,-1.5842094,not aggressive,"@themouth But, global warming is what plants crave! it's got carbon dioxide!","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-DE'], '_category': 'commerce', '_normalized_city': 'Garwood Estates', '_type': 'shop', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'New Castle County', 'hamlet': 'Garwood Estates', 'postcode': '19701', 'road': 'Red Lion Road', 'shop': 'Thee Essenze', 'state': 'Delaware', 'state_code': 'DE'}",Not Found,North America,United States,Delaware
2008-09-17 16:00:18+00:00,924783154,-0.12574,51.50853000000001,Importance of Human Intervantion,-0.4357249736785888,neutral,male,-1.1834611000000002,aggressive,Shane Meadows directs government anti-climate change ad: http://www.mediauk.com/tv/news/go/50300,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG'], '_category': 'commerce', '_normalized_city': 'London', '_type': 'restaurant', 'city': 'London', 'city_district': 'City of Westminster', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Westminster', 'county_code': 'WSM', 'house_number': '450', 'neighbourhood': 'Seven Dials', 'postcode': 'WC2R 0RG', 'restaurant': 'PizzaExpress', 'road': 'Strand', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater London', 'suburb': 'Covent Garden'}",London,Europe,United Kingdom,England
2008-09-17 16:18:41+00:00,924806015,-118.41647,33.919180000000004,Weather Extremes,0.0244329432964324,believer,male,0.47690395,not aggressive,Surfers take advantage of the giant waves in Australia that are postulated to be an effect of global warming: http://tinyurl.com/6qbgwm,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'El Segundo', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Los Angeles County', 'house_number': '301;305;307;309', 'postcode': '90245', 'road': 'Main Street', 'state': 'California', 'state_code': 'CA', 'town': 'El Segundo'}",Not Found,North America,United States,California
2008-09-17 16:21:54+00:00,924810067,-95.99277,36.15398,Weather Extremes,0.7752754587173463,neutral,female,-4.312145,aggressive,"""global warming is a good thing it is just god hugging us closer""","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OK'], '_category': 'road', '_normalized_city': 'Tulsa', '_type': 'road', 'city': 'Tulsa', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Tulsa County', 'neighbourhood': 'Downtown Tulsa', 'postcode': '74103', 'road': 'South Boulder Avenue', 'road_type': 'tertiary', 'state': 'Oklahoma', 'state_code': 'OK'}",Tulsa,North America,United States,Oklahoma
2008-09-17 16:22:16+00:00,924810503,-2.23333,53.45,Global stance,-0.0040137767791748,neutral,female,-0.4454378,not aggressive,"Shane Meadows directs government anti-climate change ad: Shane Meadows, the director of This Is Engl.. http://tinyurl.com/3ed3ks","{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-MAN'], '_category': 'road', '_normalized_city': 'Manchester', '_type': 'road', 'city': 'Manchester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Manchester', 'county_code': 'MAN', 'neighbourhood': 'Fallowfield Triangle', 'postcode': 'M14 7GB', 'road': 'Horton Road', 'road_type': 'residential', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater Manchester', 'suburb': 'Moss Side'}",Manchester,Europe,United Kingdom,England
2008-09-17 16:22:22+00:00,924810680,-2.23333,53.45,Politics,0.0598122924566269,denier,female,-0.4454378,aggressive,Bush administration taps climate change believer for EPA post: The US environmental protection agenc.. http://tinyurl.com/63d88b,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-MAN'], '_category': 'road', '_normalized_city': 'Manchester', '_type': 'road', 'city': 'Manchester', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Manchester', 'county_code': 'MAN', 'neighbourhood': 'Fallowfield Triangle', 'postcode': 'M14 7GB', 'road': 'Horton Road', 'road_type': 'residential', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater Manchester', 'suburb': 'Moss Side'}",Manchester,Europe,United Kingdom,England
2008-09-17 16:37:30+00:00,924829141,-80.14337859999998,26.1223084,Weather Extremes,0.0991850854158401,neutral,female,1.1334776000000002,not aggressive,@jeliy seems like a major dent on this whole global warming ordeal!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-FL'], '_category': 'commerce', '_normalized_city': 'Fort Lauderdale', '_type': 'shop', 'city': 'Fort Lauderdale', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Broward County', 'house_number': '1', 'postcode': '33301', 'road': 'East Broward Boulevard', 'shop': 'Zip in Media Productions, LLC - Video Production Fort Lauderdale', 'state': 'Florida', 'state_code': 'FL'}",Fort Lauderdale,North America,United States,Florida
2008-09-17 16:53:38+00:00,924848435,-71.4128343,41.8239891,Seriousness of Gas Emissions,-0.4703475149154663,neutral,female,-0.48578277,not aggressive,URI scientists dispute film's global warming claim http://tinyurl.com/5lxndj,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-RI'], '_category': 'government', '_normalized_city': 'Providence', '_type': 'townhall', 'city': 'Providence', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Providence County', 'house_number': '25', 'neighbourhood': 'Downtown', 'postcode': '02903', 'road': 'Dorrance Street', 'state': 'Rhode Island', 'state_code': 'RI', 'townhall': 'Providence City Hall'}",Providence,North America,United States,Rhode Island
2008-09-17 18:25:06+00:00,924950760,-89.58899000000001,40.693650000000005,Weather Extremes,-0.2624656604290009,neutral,male,-0.8302028,aggressive,"Sarah Palin lives where it's cold, maybe she can help figure out this global warming thing that people talk about.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IL'], '_category': 'building', '_normalized_city': 'Peoria', '_type': 'building', 'city': 'Peoria', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Peoria County', 'house_number': '300', 'neighbourhood': 'Central Business District', 'office': 'Peoria County Offices', 'postcode': '61602', 'road': 'Hamilton Boulevard', 'state': 'Illinois', 'state_code': 'IL'}",Peoria,North America,United States,Illinois
2008-09-17 19:17:09+00:00,925007598,-74.00596999999998,40.714270000000006,Global stance,0.5398940166191621,believer,male,-1.4165099,not aggressive,THRILLED for Andy Revkin's props for the new way he's telling the slo-mo disaster story of climate change online. tinyurl.com/ACRaward,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'New York', '_type': 'building', 'borough': 'Manhattan', 'city': 'New York', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'New York County', 'house_number': '280', 'neighbourhood': 'Tribeca', 'office': 'Sun Building', 'postcode': '10007', 'road': 'Broadway', 'state': 'New York', 'state_code': 'NY'}",New York,North America,United States,New York
2008-09-17 19:50:32+00:00,925043500,-82.35919331410949,36.29885175,Significance of Pollution Awareness Events,-0.4225079244640138,believer,male,-0.87254596,not aggressive,Polar Bears Try to Raise Awareness of Global Warming: A Greenpeace global warming campaign caused Tues.. http://tinyurl.com/3e8mt5,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TN'], '_category': 'building', '_normalized_city': 'Johnson City', '_type': 'building', 'building': 'D,C', 'city': 'Johnson City', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Washington County', 'hamlet': 'Dogwood Acres', 'postcode': '37684', 'region': 'East Tennessee', 'road': 'Buccaneer Ridge Drive', 'state': 'Tennessee', 'state_code': 'TN'}",Johnson City,North America,United States,Tennessee
2008-09-17 20:53:55+00:00,925113259,-69.6280897,43.8522661,Weather Extremes,-0.0677674745082855,neutral,undefined,-1.1588652,not aggressive,@ArtemisRich global warming?,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-ME'], '_category': 'government', '_normalized_city': 'Mount Pisgah', '_type': 'post_office', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Lincoln County', 'house_number': '15', 'neighbourhood': 'Mount Pisgah', 'post_office': 'Boothbay Harbor Post Office', 'postcode': '04538', 'road': 'Oak Street', 'state': 'Maine', 'state_code': 'ME', 'village': 'Boothbay Harbor'}",Not Found,North America,United States,Maine
2008-09-17 21:46:51+00:00,925167719,-93.60911,41.60054,Global stance,0.4500483572483063,neutral,male,0.56912744,aggressive,Deep reporting on climate change,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IA'], '_category': 'health', '_normalized_city': 'Des Moines', '_type': 'hospital', 'city': 'Des Moines', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Polk County', 'hospital': 'Iowa Lutheran Hospital', 'house_number': '700', 'neighbourhood': 'Capitol Park', 'postcode': '50316', 'road': 'East University Avenue', 'state': 'Iowa', 'state_code': 'IA'}",Des Moines,North America,United States,Iowa
